"Kestrel, Nankeen",,,,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,1,5,,,,,1,8,,,,,1,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,DayProximityNormalised,ProximityLikelihood,SolarDayProximityLikelihood,SolarDayProximityNormalisedLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
5/11/2017,189,4,0,0.068802427,0.997630305,0,0,25.2,0,"Kestrel, Nankeen",0,0,1.508897585,2.002624091,0.268140063,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
6/11/2017,190,5,0,0.085964799,0.996298175,0,0,24.35,0,"Kestrel, Nankeen",0,0,1.509582896,2.002641477,0.268140433,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,4,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,1
7/11/2017,191,6,0,0.103101697,0.99467082,0,0,23.45,0,"Kestrel, Nankeen",0,0,1.510316864,2.002662879,0.268140891,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
8/11/2017,192,7,0,0.120208045,0.992748722,2.4,2.4,21.95,0,"Kestrel, Nankeen",0,0,1.511102606,2.002688389,0.268141437,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
9/11/2017,193,8,0,0.137278772,0.990532452,2.4,0,19.95,0,"Kestrel, Nankeen",0,0,1.511943412,2.002718122,0.268142075,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0
10/11/2017,194,9,0,0.154308821,0.988022666,3,0.6,20.4,0,"Kestrel, Nankeen",0,0,1.512842755,2.002752209,0.268142809,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
11/11/2017,195,10,0,0.171293144,0.985220107,4.2,1.2,21,1,"Kestrel, Nankeen",1,0.134048257,1.513804296,2.002790805,0.268143642,0,1,1,1,1,0,1,1,1,11,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/11/2017,196,11,0,0.18822671,0.982125606,4.2,0,20.55,0,"Kestrel, Nankeen",0,0,1.514831894,2.002834088,0.268144579,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
13/11/2017,197,12,0,0.2051045,0.97874008,1.8,0,20.35,0,"Kestrel, Nankeen",0,0,1.515929613,2.002882259,0.268145626,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,2
14/11/2017,198,13,0,0.221921513,0.975064532,1.8,0,20.6,0,"Kestrel, Nankeen",0,0,1.517101734,2.00293555,0.268146788,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
15/11/2017,199,14,0,0.238672766,0.971100052,1.2,0,21.6,0,"Kestrel, Nankeen",0,0,1.518352758,2.002994222,0.268148073,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/11/2017,200,15,0,0.255353295,0.966847814,0,0,22.2,0,"Kestrel, Nankeen",0,0,1.51968742,2.003058573,0.268149487,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/11/2017,201,16,0,0.271958158,0.962309077,0,0,22.3,0,"Kestrel, Nankeen",0,0,1.521110697,2.00312894,0.26815104,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/11/2017,202,17,0,0.288482433,0.957485188,3.2,3.2,21,1,"Kestrel, Nankeen",1,0.134048257,1.522627814,2.003205706,0.26815274,0,1,1,1,1,0,1,1,1,10,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
19/11/2017,203,18,0,0.304921225,0.952377576,12.8,9.6,19.95,0,"Kestrel, Nankeen",0,0,1.524244259,2.00328931,0.268154598,0,0,0,0,1,0,0,0,0,15,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
20/11/2017,204,19,0,0.321269662,0.946987753,18.8,6,21.7,0,"Kestrel, Nankeen",0,0,1.525965789,2.003380254,0.268156625,0,0,0,0,1,0,0,0,0,14,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
21/11/2017,205,20,0,0.3375229,0.941317318,23.6,4.8,21.65,0,"Kestrel, Nankeen",0,0,1.527798439,2.003479122,0.268158834,0,0,0,0,1,0,0,0,0,10,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/11/2017,206,21,0,0.353676122,0.935367949,26,2.4,21.1,0,"Kestrel, Nankeen",0,0,1.529748534,2.00358659,0.268161239,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/11/2017,207,22,0,0.369724543,0.929141411,22.8,0,21.45,0,"Kestrel, Nankeen",0.4,0.053619303,1.5318227,2.003703455,0.268163855,2,0,2,2,1,0,0,0,0,4,2,0,0,0,0,0,5,2,0,2,0,2,8,0,0,0,0,0,10,0,0,0,0,0
24/11/2017,208,23,0,0.385663406,0.922639549,13.2,0,23.1,0,"Kestrel, Nankeen",0,0,1.534027869,2.003830665,0.2681667,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/11/2017,209,24,0,0.401487989,0.915864288,7.2,0,23.65,0,"Kestrel, Nankeen",0,0,1.536371295,2.003969355,0.268169793,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/11/2017,210,25,0,0.417193603,0.908817637,2.4,0,24.6,0,"Kestrel, Nankeen",0,0,1.53886056,2.004120906,0.268173154,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/11/2017,211,26,0,0.432775593,0.901501684,0,0,24.4,0,"Kestrel, Nankeen",0,0,1.541503587,2.004287013,0.268176807,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/11/2017,212,27,0,0.448229342,0.893918597,0,0,24.7,0,"Kestrel, Nankeen",0.2,0.026809651,1.544308647,2.00446978,0.268180778,1,0,1,1,1,0,0,0,0,5,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/11/2017,213,28,0,0.463550271,0.886070622,29.4,29.4,24.05,0,"Kestrel, Nankeen",0,0,1.547284373,2.00467185,0.268185094,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/11/2017,214,29,0,0.47873384,0.877960085,60.4,31,23.8,0,"Kestrel, Nankeen",0.5,0.067024129,1.550439765,2.00489657,0.268189788,1,0,1,0,1,0,0,0,0,5,2,1,0,1,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
1/12/2017,215,30,0,0.49377555,0.869589389,60.4,0,24.9,0,"Kestrel, Nankeen",0,0,1.553784206,2.005148222,0.268194893,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,1
2/12/2017,216,31,0,0.508670944,0.860961016,60.4,0,25.85,0,"Kestrel, Nankeen",0,0,1.557327467,2.005432316,0.268200451,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
3/12/2017,217,32,0,0.523415607,0.852077521,60.8,0.4,23,0,"Kestrel, Nankeen",0,0,1.561079718,2.005755991,0.268206503,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
4/12/2017,218,33,0,0.538005172,0.842941537,32.6,1.2,24.4,0,"Kestrel, Nankeen",0,0,1.565051539,2.006128536,0.2682131,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
5/12/2017,219,34,0,0.552435313,0.833555772,25,23.4,24.4,0,"Kestrel, Nankeen",0,0,1.569253927,2.006562074,0.2682203,0,0,0,0,1,0,0,0,0,14,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
6/12/2017,220,35,0,0.566701756,0.823923006,25,0,24.8,0,"Kestrel, Nankeen",0,0,1.573698309,2.007072453,0.268228169,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
7/12/2017,221,36,0,0.580800273,0.814046094,25,0,25.25,0,"Kestrel, Nankeen",0,0,1.578396545,2.007680397,0.26823679,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
8/12/2017,222,37,0,0.594726687,0.803927962,24.6,0,26.4,0,"Kestrel, Nankeen",0,0,1.58336094,2.008412978,0.268246267,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
9/12/2017,223,38,0,0.60847687,0.793571609,33.2,9.8,25.2,0,"Kestrel, Nankeen",0.2,0.026809651,1.588604253,2.009305482,0.268256739,1,0,1,1,1,0,0,0,0,5,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
10/12/2017,224,39,0,0.622046748,0.782980104,12.6,2.8,23.85,0,"Kestrel, Nankeen",0,0,1.594139701,2.010403745,0.268268408,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/12/2017,225,40,0,0.635432301,0.772156584,12.6,0,24.1,0,"Kestrel, Nankeen",0,0,1.599980969,2.011767022,0.268281572,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/12/2017,226,41,0,0.648629561,0.761104259,12.6,0,23.9,0,"Kestrel, Nankeen",0,0,1.606142216,2.013471486,0.268296708,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/12/2017,227,42,0,0.661634618,0.749826401,12.6,0,24.1,0,"Kestrel, Nankeen",0.2,0.026809651,1.612638081,2.015614364,0.268314587,1,0,1,1,1,0,0,0,0,2,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/12/2017,228,43,0,0.674443619,0.738326354,2.8,0,23.85,0,"Kestrel, Nankeen",0,0,1.619483688,2.018318751,0.268336496,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
15/12/2017,229,44,0,0.687052767,0.726607525,0,0,25.4,0,"Kestrel, Nankeen",0,0,1.626694649,2.021739021,0.268364587,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/12/2017,230,45,0,0.699458327,0.714673386,0,0,26.5,0,"Kestrel, Nankeen",0,0,1.634287075,2.026066702,0.268402471,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/12/2017,231,46,0,0.711656622,0.702527474,0,0,25.05,0,"Kestrel, Nankeen",0,0,1.642277568,2.03153651,0.268456153,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,3,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
18/12/2017,232,47,0,0.723644038,0.690173388,0,0,24.55,0,"Kestrel, Nankeen",0,0,1.650683236,2.038432119,0.268535513,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/12/2017,233,48,0,0.735417023,0.677614789,0,0,25.75,1,"Kestrel, Nankeen",0.5,0.067024129,1.659521683,2.047090982,0.268656545,0,1,1,1,1,0,0,0,0,8,2,0,1,1,1,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/12/2017,234,49,0,0.746972088,0.664855398,0,0,26.85,0,"Kestrel, Nankeen",0,0,1.668811019,2.057907334,0.268844661,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/12/2017,235,50,0,0.758305808,0.651898996,0,0,27.75,0,"Kestrel, Nankeen",0,0,1.678569853,2.07133224,0.269139354,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0
22/12/2017,236,51,0,0.769414827,0.638749422,0,0,22.5,0,"Kestrel, Nankeen",0.2,0.026809651,1.688817295,2.087869331,0.269600502,1,0,1,1,1,0,0,0,0,6,2,0,0,0,0,2,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/12/2017,237,52,0,0.780295851,0.625410573,1.6,1.6,27,0,"Kestrel, Nankeen",0,0,1.699572955,2.108064742,0.270316373,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
24/12/2017,238,53,0,0.790945657,0.611886401,1.6,0,26.95,0,"Kestrel, Nankeen",1.5,0.201072386,1.710856932,2.132489719,0.271413076,3,0,3,0,1,0,0,0,0,8,2,3,0,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/12/2017,239,54,0,0.801361088,0.598180914,1.6,0,29.35,0,"Kestrel, Nankeen",0.2,0.026809651,1.722689819,2.161714561,0.273064508,1,0,1,1,1,0,0,0,0,9,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/12/2017,240,55,0,0.811539059,0.584298174,29.8,28.2,24.35,0,"Kestrel, Nankeen",0,0,1.735092689,2.196272963,0.275500965,0,0,0,0,1,0,0,0,0,14,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/12/2017,241,56,0,0.821476553,0.570242293,32.4,2.6,25.15,0,"Kestrel, Nankeen",0,0,1.748087091,2.236616612,0.279013432,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,1
28/12/2017,242,57,0,0.831170626,0.556017437,34.6,3.8,25,0,"Kestrel, Nankeen",0.4,0.053619303,1.76169504,2.283060955,0.283949408,2,0,2,2,1,0,0,0,0,1,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/12/2017,243,58,0,0.840618406,0.541627821,34.6,0,26.3,0,"Kestrel, Nankeen",0,0,1.775939008,2.335724471,0.290695375,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/12/2017,244,59,0,0.849817092,0.527077709,34.6,0,27.75,0,"Kestrel, Nankeen",0.5,0.067024129,1.79084191,2.394465398,0.299641274,1,0,1,0,1,0,0,0,0,2,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/12/2017,245,60,0,0.858763958,0.512371412,6.4,0,29.15,0,"Kestrel, Nankeen",0,0,1.806427093,2.458821556,0.311124147,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
1/01/2018,246,61,0,0.867456355,0.497513289,4.2,0.4,30.1,1,"Kestrel, Nankeen",0.7,0.09383378,1.822718316,2.527960339,0.325352079,1,1,2,2,1,0,0,0,1,3,2,0,1,1,0,1,5,1,0,1,0,1,8,0,0,0,0,0,10,0,0,0,0,0
2/01/2018,247,62,0,0.875891705,0.482507742,0.4,0,28.45,0,"Kestrel, Nankeen",0,0,1.839739741,2.600646944,0.342315488,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
3/01/2018,248,63,0,0.88406751,0.467359217,3.4,3,27.1,1,"Kestrel, Nankeen",2.2,0.294906166,1.857515907,2.675238952,0.36169994,1,2,3,2,1,0,2,2,1,6,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,1
4/01/2018,249,64,0,0.891981346,0.452072204,3.4,0,27.2,0,"Kestrel, Nankeen",0,0,1.876071715,2.749714392,0.382821044,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
5/01/2018,250,65,0,0.89963087,0.436651232,3.4,0,27.85,1,"Kestrel, Nankeen",3,0.402144772,1.895432403,2.82173805,0.404605014,1,2,3,1,1,1,2,3,1,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
6/01/2018,251,66,0,0.907013813,0.421100871,3,0,28.45,0,"Kestrel, Nankeen",0,0,1.915623522,2.888767181,0.425635598,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,2
7/01/2018,252,67,0,0.914127988,0.405425728,3,0,28.65,0,"Kestrel, Nankeen",0,0,1.936670915,2.948193152,0.444277675,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
8/01/2018,253,68,0,0.920971288,0.38963045,0,0,29.2,0,"Kestrel, Nankeen",0.325,0.043565684,1.958600681,2.997510385,0.458870818,2,0,2,1,1,0,0,0,0,7,2,0,0,0,0,1,5,1,0,1,0,0,8,1,0,1,0,0,10,0,0,0,0,0
9/01/2018,254,69,0,0.927541684,0.373719715,0,0,29.75,0,"Kestrel, Nankeen",0.8,0.107238606,1.981439154,3.034499127,0.467966004,4,0,4,4,1,0,0,0,0,4,2,0,0,0,0,0,5,4,0,4,0,2,8,0,0,0,0,0,10,0,0,0,0,0
10/01/2018,255,70,0,0.933837229,0.357698239,0,0,30.05,0,"Kestrel, Nankeen",0,0,2.005212866,3.057404703,0.470561518,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/01/2018,256,71,0,0.939856058,0.341570769,0,0,29.5,0,"Kestrel, Nankeen",0,0,2.029948513,3.065094092,0.466286381,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
12/01/2018,257,72,0,0.945596387,0.325342085,0,0,29.95,0,"Kestrel, Nankeen",0.2,0.026809651,2.055672925,3.057171237,0.455485816,1,0,1,1,1,0,0,0,0,3,2,0,0,0,0,0,5,1,0,1,0,1,8,0,0,0,0,0,10,0,0,0,0,0
13/01/2018,258,73,0,0.951056516,0.309016994,0,0,31.8,0,"Kestrel, Nankeen",0,0,2.082413022,3.034035882,0.439183554,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
14/01/2018,259,74,0,0.956234827,0.292600336,5.2,5.2,35.05,0,"Kestrel, Nankeen",0,0,2.11019578,2.996876578,0.41892509,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/01/2018,260,75,0,0.961129784,0.276096973,5.2,0,26.2,0,"Kestrel, Nankeen",0.5,0.067024129,2.139048184,2.947596166,0.39653559,1,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
16/01/2018,261,76,0,0.965739938,0.259511797,5.2,0,28.05,0,"Kestrel, Nankeen",0.5,0.067024129,2.168997188,2.88867626,0.373846482,1,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/01/2018,262,77,0,0.970063922,0.242849722,5.2,0,26.3,0,"Kestrel, Nankeen",0,0,2.200069668,2.82299492,0.352449391,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,6,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
18/01/2018,263,78,0,0.974100455,0.226115686,5.2,0,27,0,"Kestrel, Nankeen",0,0,2.232292377,2.753617344,0.333524278,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
19/01/2018,264,79,0,0.977848342,0.209314646,0,0,27.8,0,"Kestrel, Nankeen",0,0,2.26569189,2.683582292,0.317765236,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
20/01/2018,265,80,0,0.98130647,0.192451582,0,0,28.35,0,"Kestrel, Nankeen",1.5,0.201072386,2.300294557,2.615706471,0.30540088,2,0,2,0,1,1,0,1,0,3,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/01/2018,266,81,0,0.984473817,0.17553149,0,0,27.85,0,"Kestrel, Nankeen",0,0,2.336126449,2.552425611,0.29628514,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/01/2018,267,82,0,0.987349442,0.158559385,0,0,28.4,0,"Kestrel, Nankeen",1,0.134048257,2.3732133,2.495684995,0.290023711,1,0,1,0,1,1,0,1,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/01/2018,268,83,0,0.989932495,0.141540295,0,0,28.7,0,"Kestrel, Nankeen",0,0,2.411580455,2.446885062,0.286102361,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
24/01/2018,269,84,0,0.992222209,0.124479264,0,0,28.6,0,"Kestrel, Nankeen",0,0,2.451252803,2.40688043,0.283992516,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/01/2018,270,85,0,0.994217907,0.107381347,11.6,11.6,29.45,0,"Kestrel, Nankeen",0,0,2.492254728,2.37602459,0.283222267,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
26/01/2018,271,86,0,0.995918996,0.09025161,11.6,0,30,0,"Kestrel, Nankeen",0,0,2.534610034,2.354248312,0.283412343,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/01/2018,272,87,0,0.997324973,0.07309513,11.6,0,30.25,0,"Kestrel, Nankeen",0,0,2.578341893,2.341157872,0.284284192,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/01/2018,273,88,0,0.998435421,0.05591699,13,1.4,28.25,0,"Kestrel, Nankeen",0,0,2.623472772,2.336139503,0.28565021,0,0,0,0,1,0,0,0,0,18,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
29/01/2018,274,89,0,0.999250011,0.038722281,15.6,2.6,28.7,0,"Kestrel, Nankeen",0,0,2.67002437,2.338458499,0.287395632,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
30/01/2018,275,90,0,0.999768502,0.021516097,4,0,29.05,0,"Kestrel, Nankeen",0,0,2.718017549,2.347344561,0.289458985,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/01/2018,276,91,0,0.99999074,0.004303538,4,0,30.2,0,"Kestrel, Nankeen",0,0,2.767472268,2.362058504,0.291815108,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
1/02/2018,277,92,0,0.999916659,-0.012910296,8.4,4.4,23.45,0,"Kestrel, Nankeen",0,0,2.818407511,2.38193877,0.294462238,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
2/02/2018,278,93,0,0.999546281,-0.030120305,16,9,20.2,0,"Kestrel, Nankeen",0,0,2.870841216,2.406428834,0.297413155,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
3/02/2018,279,94,0,0.998879716,-0.047321388,18.8,5.4,20,0,"Kestrel, Nankeen",0,0,2.924790204,2.4350884,0.300689583,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
4/02/2018,280,95,0,0.997917161,-0.064508449,28.4,9.6,25.2,0,"Kestrel, Nankeen",0,0,2.980270109,2.467592174,0.304318893,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
5/02/2018,281,96,0,0.996658902,-0.081676395,28.6,0.2,26.95,0,"Kestrel, Nankeen",0.4,0.053619303,3.037295306,2.503720163,0.308332269,2,0,2,2,1,0,0,0,0,4,2,0,0,0,0,2,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
6/02/2018,282,97,0,0.995105311,-0.098820139,24.2,0,26.95,0,"Kestrel, Nankeen",0,0,3.095878834,2.54334305,0.312763707,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
7/02/2018,283,98,0,0.993256849,-0.1159346,15.4,0.2,27,0,"Kestrel, Nankeen",0,0,3.156032328,2.58640549,0.317649444,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
8/02/2018,284,99,0,0.991114064,-0.133014707,10,0,26.8,0,"Kestrel, Nankeen",0.5,0.067024129,3.217765945,2.632909397,0.32302758,1,0,1,0,1,0,0,0,0,2,2,1,0,1,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
