"Ibis, Straw-Necked",,,,,,,,,,,,,,,,,,,1,1,,,,,0,2,,,,,0,5,,,,,0,8,,,,,0,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,NormalisedProximityCount,ProximityLikelihood,DayofYearSinLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
01/05/2017,1,0,0,0,1,0,0,20.95,0,"Ibis, Straw-Necked",0,0,0.152920515,0.021089728,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/05/2017,2,1,0,0.017213356,0.999851839,0,0,21.6,0,"Ibis, Straw-Necked",0,0,0.157861533,0.023463444,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/05/2017,3,2,0,0.034421612,0.999407401,0,0,22.8,0,"Ibis, Straw-Necked",12,0.01980198,0.162897029,0.02605523,52,0,52,40,1,12,0,12,0,5,2,0,0,0,0,1,5,40,0,40,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/05/2017,4,3,0,0.051619667,0.998666816,0,0,20.3,4,"Ibis, Straw-Necked",65,0.107260726,0.168025924,0.028878061,50,68,118,19,1,0,65,65,3,4,2,35,3,38,1,2,5,15,0,15,0,1,8,0,0,0,0,0,10,0,0,0,0,0
05/05/2017,5,4,0,0.068802427,0.997630305,0,0,19.95,2,"Ibis, Straw-Necked",0,0,0.173246992,0.031944762,5,11,16,2,1,0,0,0,0,6,2,5,11,16,2,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/05/2017,6,5,0,0.085964799,0.996298175,0.2,0.2,19.8,0,"Ibis, Straw-Necked",0,0,0.178558857,0.035267876,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/05/2017,7,6,0,0.103101697,0.99467082,0.2,0,21.4,1,"Ibis, Straw-Necked",0,0,0.183959988,0.03885952,0,41,41,1,1,0,0,0,0,1,2,0,41,41,1,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
08/05/2017,8,7,0,0.120208045,0.992748722,0.4,0.2,18.4,0,"Ibis, Straw-Necked",0,0,0.189448701,0.042731238,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
09/05/2017,9,8,0,0.137278772,0.990532452,5.6,5.2,19.95,1,"Ibis, Straw-Necked",3,0.004950495,0.195023152,0.046893842,3,10,13,10,1,3,0,3,0,5,2,0,0,0,0,1,5,0,10,10,1,2,8,0,0,0,0,0,10,0,0,0,0,0
10/05/2017,10,9,0,0.154308821,0.988022666,7.4,1.8,17.85,0,"Ibis, Straw-Necked",3,0.004950495,0.20068134,0.051357254,25,0,25,22,1,3,0,3,0,0,2,0,0,0,0,1,5,22,0,22,0,1,8,0,0,0,0,0,10,0,0,0,0,2
11/05/2017,11,10,0,0.171293144,0.985220107,9.8,2.6,19.5,4,"Ibis, Straw-Necked",39,0.064356436,0.206421104,0.056130344,0,39,39,4,1,0,39,39,4,12,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,3
12/05/2017,12,11,0,0.18822671,0.982125606,9.8,0,19.25,0,"Ibis, Straw-Necked",0,0,0.212240121,0.061220769,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/05/2017,13,12,0,0.2051045,0.97874008,9.6,0,19.8,4,"Ibis, Straw-Necked",42,0.069306931,0.218135903,0.066634814,54,45,99,46,1,12,30,42,3,8,2,0,15,15,1,1,5,42,0,42,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/05/2017,14,13,0,0.221921513,0.975064532,6.6,2.2,19.5,0,"Ibis, Straw-Necked",3,0.004950495,0.224105804,0.072377244,3,0,3,0,1,3,0,3,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/05/2017,15,14,0,0.238672766,0.971100052,5.8,1,21.25,1,"Ibis, Straw-Necked",28,0.04620462,0.23014701,0.078451158,5,25,30,3,1,3,25,28,1,7,2,0,0,0,0,1,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/05/2017,16,15,0,0.255353295,0.966847814,3.2,0,19.15,0,"Ibis, Straw-Necked",0,0,0.236256547,0.08485786,1,0,1,1,1,0,0,0,0,4,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/05/2017,17,16,0,0.271958158,0.962309077,3.2,0,18.9,0,"Ibis, Straw-Necked",0,0,0.242431277,0.091596743,1,0,1,0,1,0,0,0,0,9,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,1,0,1,0,0
18/05/2017,18,17,0,0.288482433,0.957485188,3.2,0,19.7,0,"Ibis, Straw-Necked",0,0,0.248667902,0.09866519,8,0,8,0,1,0,0,0,0,13,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,8,0,8,0,0
19/05/2017,19,18,0,0.304921225,0.952377576,19.8,18.8,18.95,2,"Ibis, Straw-Necked",18,0.02970297,0.25496296,0.106058495,3,16,19,3,1,2,16,18,2,9,2,0,0,0,0,0,5,1,0,1,0,4,8,0,0,0,0,0,10,0,0,0,0,0
20/05/2017,20,19,0,0.321269662,0.946987753,20.8,2,20.75,0,"Ibis, Straw-Necked",2,0.00330033,0.261312832,0.113769802,13,0,13,11,1,2,0,2,0,4,2,0,0,0,0,2,5,11,0,11,0,0,8,0,0,0,0,0,10,0,0,0,0,1
21/05/2017,21,20,0,0.3375229,0.941317318,21,0.2,20.95,0,"Ibis, Straw-Necked",1,0.001650165,0.267713741,0.121790078,51,0,51,50,1,1,0,1,0,2,2,0,0,0,0,0,5,50,0,50,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/05/2017,22,21,0,0.353676122,0.935367949,21.2,0.2,21.1,1,"Ibis, Straw-Necked",0,0,0.274161755,0.130108097,0,30,30,1,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,8,0,30,30,1,1,10,0,0,0,0,0
23/05/2017,23,22,0,0.369724543,0.929141411,21.2,0,21.15,1,"Ibis, Straw-Necked",0,0,0.280652789,0.138710462,0,12,12,1,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,12,12,1,1,10,0,0,0,0,0
24/05/2017,24,23,0,0.385663406,0.922639549,2.4,0,21.75,0,"Ibis, Straw-Necked",25,0.041254125,0.287182608,0.147581648,67,0,67,40,1,25,0,25,0,1,2,0,0,0,0,0,5,40,0,40,0,0,8,0,0,0,0,0,10,2,0,2,0,0
25/05/2017,25,24,0,0.401487989,0.915864288,0.4,0,19.3,4,"Ibis, Straw-Necked",134,0.221122112,0.293746831,0.156704073,51,103,154,4,1,51,83,134,3,11,2,0,0,0,0,3,5,0,0,0,0,0,8,0,20,20,1,1,10,0,0,0,0,0
26/05/2017,26,25,0,0.417193603,0.908817637,0.2,0,19.9,0,"Ibis, Straw-Necked",0,0,0.300340935,0.166058195,3,0,3,0,1,0,0,0,0,5,2,3,0,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/05/2017,27,26,0,0.432775593,0.901501684,0,0,19.05,0,"Ibis, Straw-Necked",1,0.001650165,0.306960255,0.175622636,1,0,1,0,1,1,0,1,0,8,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
28/05/2017,28,27,0,0.448229342,0.893918597,0,0,19.55,0,"Ibis, Straw-Necked",0,0,0.313599997,0.185374327,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/05/2017,29,28,0,0.463550271,0.886070622,0,0,19.95,0,"Ibis, Straw-Necked",0,0,0.320255232,0.195288681,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/05/2017,30,29,0,0.47873384,0.877960085,0,0,19.05,0,"Ibis, Straw-Necked",0,0,0.326920911,0.205339781,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/05/2017,31,30,0,0.49377555,0.869589389,0,0,16.8,0,"Ibis, Straw-Necked",1,0.001650165,0.333591863,0.215500585,48,0,48,47,1,1,0,1,0,1,2,0,0,0,0,0,5,47,0,47,0,0,8,0,0,0,0,0,10,0,0,0,0,0
01/06/2017,32,31,0,0.508670944,0.860961016,0,0,16.05,4,"Ibis, Straw-Necked",1,0.001650165,0.340262806,0.22574315,18,46,64,37,1,1,0,1,0,5,2,0,22,22,3,3,5,10,24,34,1,2,8,7,0,7,0,0,10,0,0,0,0,0
02/06/2017,33,32,0,0.523415607,0.852077521,0,0,17,4,"Ibis, Straw-Necked",49,0.080858086,0.346928351,0.236038864,80,89,169,122,1,40,9,49,2,9,2,0,0,0,0,0,5,40,80,120,2,2,8,0,0,0,0,0,10,0,0,0,0,0
03/06/2017,34,33,0,0.538005172,0.842941537,0,0,17.1,0,"Ibis, Straw-Necked",0,0,0.353583009,0.246358683,20,0,20,20,1,0,0,0,0,2,2,0,0,0,0,0,5,20,0,20,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/06/2017,35,34,0,0.552435313,0.833555772,0,0,17.8,1,"Ibis, Straw-Necked",1,0.001650165,0.360221197,0.256673382,0,1,1,1,1,0,1,1,1,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
05/06/2017,36,35,0,0.566701756,0.823923006,0,0,17.05,0,"Ibis, Straw-Necked",1,0.001650165,0.366837246,0.266953792,51,0,51,50,1,1,0,1,0,16,2,0,0,0,0,0,5,50,0,50,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/06/2017,37,36,0,0.580800273,0.814046094,0,0,16.7,1,"Ibis, Straw-Necked",2,0.00330033,0.37342541,0.277171049,52,35,87,85,1,2,0,2,0,1,2,0,0,0,0,0,5,50,35,85,1,1,8,0,0,0,0,0,10,0,0,0,0,0
07/06/2017,38,37,0,0.594726687,0.803927962,0,0,14.95,0,"Ibis, Straw-Necked",0,0,0.37997987,0.287296827,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
08/06/2017,39,38,0,0.60847687,0.793571609,0,0,15.6,1,"Ibis, Straw-Necked",23,0.037953795,0.386494748,0.297303566,3,20,23,1,1,3,20,23,1,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
09/06/2017,40,39,0,0.622046748,0.782980104,0,0,17.05,1,"Ibis, Straw-Necked",25,0.041254125,0.392964108,0.307164686,5,25,30,3,1,0,25,25,1,6,2,3,0,3,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
10/06/2017,41,40,0,0.635432301,0.772156584,0.2,0.2,19.05,3,"Ibis, Straw-Necked",35,0.057755776,0.39938197,0.316854786,53,35,88,56,1,0,35,35,3,7,2,0,0,0,0,0,5,53,0,53,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/06/2017,42,41,0,0.648629561,0.761104259,22.8,22.6,18.2,5,"Ibis, Straw-Necked",89,0.146864686,0.40574232,0.326349829,41,89,130,6,1,0,89,89,5,17,2,0,0,0,0,6,5,1,0,1,0,0,8,0,0,0,0,0,10,40,0,40,0,2
12/06/2017,43,42,0,0.661634618,0.749826401,39.6,16.8,18.15,3,"Ibis, Straw-Necked",60,0.099009901,0.412039113,0.3356273,47,53,100,43,1,7,53,60,3,4,2,0,0,0,0,0,5,40,0,40,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/06/2017,44,43,0,0.674443619,0.738326354,43,3.4,16.6,1,"Ibis, Straw-Necked",7,0.011551155,0.418266286,0.344666355,59,5,64,51,1,2,5,7,1,7,2,7,0,7,0,4,5,50,0,50,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/06/2017,45,44,0,0.687052767,0.726607525,62.2,19.2,18.05,4,"Ibis, Straw-Necked",260,0.429042904,0.424417771,0.353447937,35,235,270,4,1,25,235,260,4,6,2,10,0,10,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/06/2017,46,45,0,0.699458327,0.714673386,87.8,25.8,18.85,1,"Ibis, Straw-Necked",100,0.165016502,0.430487496,0.361954875,16,90,106,1,1,10,90,100,1,7,2,0,0,0,0,2,5,0,0,0,0,0,8,6,0,6,0,0,10,0,0,0,0,0
16/06/2017,47,46,0,0.711656622,0.702527474,65.2,0,19.45,0,"Ibis, Straw-Necked",0,0,0.436469404,0.37017196,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/06/2017,48,47,0,0.723644038,0.690173388,49.4,1,20.85,4,"Ibis, Straw-Necked",226,0.372937294,0.442357456,0.378085997,73,155,228,6,1,71,155,226,4,7,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/06/2017,49,48,0,0.735417023,0.677614789,46,0,18.75,1,"Ibis, Straw-Necked",96,0.158415842,0.448145644,0.385685831,131,15,146,21,1,81,15,96,1,3,2,0,0,0,0,1,5,20,0,20,0,0,8,30,0,30,0,0,10,0,0,0,0,0
19/06/2017,50,49,0,0.746972088,0.664855398,26.8,0,19.05,0,"Ibis, Straw-Necked",70,0.115511551,0.453828003,0.392962364,72,0,72,2,1,70,0,70,0,20,2,0,0,0,0,1,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/06/2017,51,50,0,0.758305808,0.651898996,1,0,18.4,1,"Ibis, Straw-Necked",5,0.008250825,0.459398616,0.39990853,30,5,35,31,1,0,5,5,1,8,2,0,0,0,0,13,5,30,0,30,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/06/2017,52,51,0,0.769414827,0.638749422,1.2,0.2,17.8,0,"Ibis, Straw-Necked",30,0.04950495,0.464851629,0.406519276,42,0,42,12,1,30,0,30,0,3,2,0,0,0,0,9,5,12,0,12,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/06/2017,53,52,0,0.780295851,0.625410573,0.2,0,18.2,0,"Ibis, Straw-Necked",0,0,0.470181259,0.412791501,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/06/2017,54,53,0,0.790945657,0.611886401,0.2,0,17,1,"Ibis, Straw-Necked",46,0.075907591,0.475381804,0.418723997,11,35,46,1,1,11,35,46,1,6,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/06/2017,55,54,0,0.801361088,0.598180914,0.2,0,17.45,1,"Ibis, Straw-Necked",5,0.008250825,0.480447652,0.424317364,0,5,5,1,1,0,5,5,1,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/06/2017,56,55,0,0.811539059,0.584298174,0.2,0,17.6,2,"Ibis, Straw-Necked",87,0.143564356,0.485373296,0.42957392,9,79,88,3,1,8,79,87,2,14,2,0,0,0,0,0,5,1,0,1,0,1,8,0,0,0,0,0,10,0,0,0,0,0
26/06/2017,57,56,0,0.821476553,0.570242293,0,0,18.65,1,"Ibis, Straw-Necked",3,0.004950495,0.490153339,0.434497597,3,40,43,40,1,3,0,3,0,3,2,0,0,0,0,0,5,0,40,40,1,1,8,0,0,0,0,0,10,0,0,0,0,0
27/06/2017,58,57,0,0.831170626,0.556017437,0,0,17.25,1,"Ibis, Straw-Necked",19,0.031353135,0.494782503,0.439093824,9,10,19,1,1,9,10,19,1,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/06/2017,59,58,0,0.840618406,0.541627821,0,0,18.65,1,"Ibis, Straw-Necked",30,0.04950495,0.499255645,0.443369414,9,30,39,1,1,0,30,30,1,4,2,9,0,9,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/06/2017,60,59,0,0.849817092,0.527077709,0,0,19.15,1,"Ibis, Straw-Necked",8,0.01320132,0.503567759,0.447332436,4,8,12,5,1,0,8,8,1,14,2,0,0,0,0,0,5,4,0,4,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/06/2017,61,60,0,0.858763958,0.512371412,5.6,5.6,19.3,1,"Ibis, Straw-Necked",20,0.0330033,0.507713991,0.450992087,12,20,32,1,1,0,20,20,1,7,2,12,0,12,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
01/07/2017,62,61,0,0.867456355,0.497513289,5.6,0,15.2,1,"Ibis, Straw-Necked",25,0.041254125,0.511689645,0.454358563,13,16,29,5,1,9,16,25,1,8,2,0,0,0,0,1,5,4,0,4,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/07/2017,63,62,0,0.875891705,0.482507742,5.6,0,14.6,1,"Ibis, Straw-Necked",20,0.0330033,0.515490193,0.457442932,20,12,32,1,1,8,12,20,1,3,2,0,0,0,0,0,5,0,0,0,0,0,8,12,0,12,0,0,10,0,0,0,0,1
03/07/2017,64,63,0,0.88406751,0.467359217,5.6,0,22.3,1,"Ibis, Straw-Necked",25,0.041254125,0.519111283,0.460257002,2,25,27,1,1,0,25,25,1,1,2,2,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/07/2017,65,64,0,0.891981346,0.452072204,5.8,0.2,13.9,2,"Ibis, Straw-Necked",120,0.198019802,0.522548749,0.462813198,20,100,120,2,1,20,100,120,2,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/07/2017,66,65,0,0.89963087,0.436651232,0.2,0,17.85,1,"Ibis, Straw-Necked",20,0.0330033,0.525798615,0.465124435,1,20,21,1,1,0,20,20,1,2,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/07/2017,67,66,0,0.907013813,0.421100871,0.8,0.6,17.9,1,"Ibis, Straw-Necked",6,0.00990099,0.528857108,0.467204006,57,6,63,48,1,0,6,6,1,4,2,10,0,10,0,0,5,47,0,47,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/07/2017,68,67,0,0.914127988,0.405425728,13.4,12.6,14.15,3,"Ibis, Straw-Necked",63,0.103960396,0.531720661,0.469065467,69,66,135,63,1,3,60,63,2,4,2,6,6,12,1,5,5,60,0,60,0,0,8,0,0,0,0,0,10,0,0,0,0,0
08/07/2017,69,68,0,0.920971288,0.38963045,17.4,4,15.3,2,"Ibis, Straw-Necked",55,0.090759076,0.534385922,0.470722524,48,90,138,84,1,5,50,55,1,9,2,0,0,0,0,2,5,43,40,83,1,2,8,0,0,0,0,0,10,0,0,0,0,0
09/07/2017,70,69,0,0.927541684,0.373719715,17.2,0,14.15,4,"Ibis, Straw-Necked",101,0.166666667,0.53684976,0.472188941,66,145,211,112,1,1,100,101,3,10,2,0,0,0,0,3,5,64,45,109,1,1,8,0,0,0,0,0,10,1,0,1,0,0
10/07/2017,71,70,0,0.933837229,0.357698239,17.2,0,16.65,1,"Ibis, Straw-Necked",42,0.069306931,0.53910927,0.47347844,11,35,46,4,1,7,35,42,1,7,2,1,0,1,0,4,5,3,0,3,0,0,8,0,0,0,0,0,10,0,0,0,0,1
11/07/2017,72,71,0,0.939856058,0.341570769,17.4,0.8,18.15,0,"Ibis, Straw-Necked",15,0.024752475,0.541161783,0.474604612,72,0,72,55,1,15,0,15,0,1,2,0,0,0,0,2,5,55,0,55,0,1,8,0,0,0,0,0,10,2,0,2,0,0
12/07/2017,73,72,0,0.945596387,0.325342085,4.8,0,16,0,"Ibis, Straw-Necked",2,0.00330033,0.543004864,0.475580839,2,0,2,0,1,2,0,2,0,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/07/2017,74,73,0,0.951056516,0.309016994,0.8,0,15.8,0,"Ibis, Straw-Necked",0,0,0.544636325,0.476420219,51,0,51,0,1,0,0,0,0,1,2,1,0,1,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,50,0,50,0,0
14/07/2017,75,74,0,0.956234827,0.292600336,0.8,0,16,1,"Ibis, Straw-Necked",15,0.024752475,0.546054222,0.477135496,76,8,84,34,1,7,8,15,1,3,2,0,0,0,0,1,5,33,0,33,0,0,8,0,0,0,0,0,10,36,0,36,0,0
15/07/2017,76,75,0,0.961129784,0.276096973,0.8,0,18,0,"Ibis, Straw-Necked",10,0.01650165,0.547256864,0.477739001,26,0,26,2,1,10,0,10,0,5,2,1,0,1,0,1,5,2,0,2,0,0,8,0,0,0,0,0,10,13,0,13,0,0
16/07/2017,77,76,0,0.965739938,0.259511797,2.6,2.6,19,0,"Ibis, Straw-Necked",0,0,0.548242813,0.478242597,15,0,15,15,1,0,0,0,0,9,2,0,0,0,0,0,5,15,0,15,0,2,8,0,0,0,0,0,10,0,0,0,0,0
17/07/2017,78,77,0,0.970063922,0.242849722,2.6,0,11.8,1,"Ibis, Straw-Necked",82,0.135313531,0.54901089,0.478657627,74,80,154,39,1,2,80,82,1,2,2,3,0,3,0,2,5,38,0,38,0,0,8,31,0,31,0,0,10,0,0,0,0,0
18/07/2017,79,78,0,0.974100455,0.226115686,2.6,0,20.25,0,"Ibis, Straw-Necked",2,0.00330033,0.549560176,0.478994874,7,0,7,0,1,2,0,2,0,5,2,4,0,4,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,1,0,1,0,0
19/07/2017,80,79,0,0.977848342,0.209314646,6.2,3.6,16.7,1,"Ibis, Straw-Necked",55,0.090759076,0.549890011,0.47926452,8,55,63,1,1,0,55,55,1,5,2,2,0,2,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,6,0,6,0,0
20/07/2017,81,80,0,0.98130647,0.192451582,6.2,0,15.05,0,"Ibis, Straw-Necked",2,0.00330033,0.55,0.479476114,2,0,2,0,1,2,0,2,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,6
21/07/2017,82,81,0,0.984473817,0.17553149,3.6,0,21.6,1,"Ibis, Straw-Necked",0,0,0.549890011,0.479638543,56,80,136,132,1,0,0,0,0,3,2,4,0,4,0,0,5,52,80,132,1,1,8,0,0,0,0,0,10,0,0,0,0,0
22/07/2017,83,82,0,0.987349442,0.158559385,3.6,0,14.65,1,"Ibis, Straw-Necked",0,0,0.549560176,0.479760005,70,30,100,71,1,0,0,0,0,1,2,0,30,30,1,1,5,70,0,70,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/07/2017,84,83,0,0.989932495,0.141540295,3.6,0,15.7,2,"Ibis, Straw-Necked",56,0.092409241,0.54901089,0.479847992,34,52,86,32,1,4,52,56,2,3,2,0,0,0,0,0,5,30,0,30,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/07/2017,85,84,0,0.992222209,0.124479264,0,0,15.6,1,"Ibis, Straw-Necked",56,0.092409241,0.548242813,0.479909268,2,56,58,1,1,0,56,56,1,2,2,2,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/07/2017,86,85,0,0.994217907,0.107381347,0,0,15.85,1,"Ibis, Straw-Necked",32,0.052805281,0.547256864,0.479949854,2,30,32,1,1,2,30,32,1,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/07/2017,87,86,0,0.995918996,0.09025161,0,0,16.75,1,"Ibis, Straw-Necked",4,0.00660066,0.546054222,0.479975019,95,2,97,89,1,2,2,4,1,2,2,2,0,2,0,0,5,88,0,88,0,0,8,0,0,0,0,0,10,3,0,3,0,0
27/07/2017,88,87,0,0.997324973,0.07309513,0,0,16.5,0,"Ibis, Straw-Necked",1,0.001650165,0.544636325,0.479989266,58,0,58,40,1,1,0,1,0,11,2,2,0,2,0,1,5,40,0,40,0,0,8,0,0,0,0,0,10,15,0,15,0,0
28/07/2017,89,88,0,0.998435421,0.05591699,0,0,18.05,0,"Ibis, Straw-Necked",2,0.00330033,0.543004864,0.479996328,12,0,12,5,1,2,0,2,0,6,2,2,0,2,0,4,5,5,0,5,0,0,8,0,0,0,0,0,10,3,0,3,0,0
29/07/2017,90,89,0,0.999250011,0.038722281,0,0,17.5,3,"Ibis, Straw-Necked",45,0.074257426,0.541161783,0.479999156,33,45,78,28,1,0,45,45,3,7,2,4,0,4,0,1,5,25,0,25,0,3,8,0,0,0,0,0,10,4,0,4,0,0
30/07/2017,91,90,0,0.999768502,0.021516097,0,0,15.95,1,"Ibis, Straw-Necked",4,0.00660066,0.53910927,0.47999992,4,20,24,1,1,4,0,4,0,4,2,0,20,20,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/07/2017,92,91,0,0.99999074,0.004303538,0.2,0.2,18.3,4,"Ibis, Straw-Necked",79,0.130363036,0.53684976,0.48,28,79,107,31,1,15,64,79,3,4,2,0,0,0,0,0,5,13,15,28,1,1,8,0,0,0,0,0,10,0,0,0,0,0
01/08/2017,93,92,0,0.999916659,-0.012910296,0.2,0,16.5,2,"Ibis, Straw-Necked",59,0.097359736,0.534385922,0.47999999,50,55,105,25,1,4,55,59,2,3,2,0,0,0,0,0,5,23,0,23,0,0,8,0,0,0,0,0,10,23,0,23,0,0
02/08/2017,94,93,0,0.999546281,-0.030120305,0.2,0,15.95,4,"Ibis, Straw-Necked",126,0.207920792,0.531720661,0.479999691,55,71,126,4,1,55,71,126,4,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/08/2017,95,94,0,0.998879716,-0.047321388,0.2,0,16.75,0,"Ibis, Straw-Necked",0,0,0.528857108,0.479998117,70,0,70,27,1,0,0,0,0,2,2,43,0,43,0,0,5,27,0,27,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/08/2017,96,95,0,0.997917161,-0.064508449,0.2,0,18.25,4,"Ibis, Straw-Necked",67,0.110561056,0.525798615,0.479993493,77,47,124,29,1,46,21,67,2,3,2,6,26,32,2,6,5,25,0,25,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/08/2017,97,96,0,0.996658902,-0.081676395,0,0,16.05,3,"Ibis, Straw-Necked",84,0.138613861,0.522548749,0.479983256,109,130,239,116,1,4,80,84,2,10,2,0,0,0,0,2,5,64,50,114,1,2,8,41,0,41,0,0,10,0,0,0,0,0
06/08/2017,98,97,0,0.995105311,-0.098820139,0,0,17.15,4,"Ibis, Straw-Necked",65,0.107260726,0.519111283,0.479964064,39,58,97,36,1,7,58,65,4,18,2,0,0,0,0,0,5,32,0,32,0,1,8,0,0,0,0,0,10,0,0,0,0,0
