"Egret, Cattle",,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,0,5,,,,,0,8,,,,,0,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,ProximityLikelihood,SolarDayProximityLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
01/05/2017,1,304,0,-0.867456355,0.497513289,0,0,20.95,0,"Egret, Cattle",0,3.007884865,2.00068227,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/05/2017,2,305,0,-0.858763958,0.512371412,0,0,21.6,0,"Egret, Cattle",0,3.006786702,2.000577924,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/05/2017,3,306,0,-0.849817092,0.527077709,0,0,22.8,1,"Egret, Cattle",1,3.005841469,2.000490368,0,1,1,1,1,0,1,1,1,5,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/05/2017,4,307,0,-0.840618406,0.541627821,0,0,20.3,0,"Egret, Cattle",0,3.005027873,2.000416803,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
05/05/2017,5,308,0,-0.831170626,0.556017437,0,0,19.95,0,"Egret, Cattle",0.5,3.004327585,2.00035491,1,0,1,0,1,0,0,0,0,6,2,1,0,1,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/05/2017,6,309,0,-0.821476553,0.570242293,0.2,0.2,19.8,0,"Egret, Cattle",0,3.003724828,2.000302765,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/05/2017,7,310,0,-0.811539059,0.584298174,0.2,0,21.4,0,"Egret, Cattle",0,3.00320602,2.000258769,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
08/05/2017,8,311,0,-0.801361088,0.598180914,0.4,0.2,18.4,0,"Egret, Cattle",0,3.002759469,2.000221594,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
09/05/2017,9,312,0,-0.790945657,0.611886401,5.6,5.2,19.95,0,"Egret, Cattle",0,3.002375114,2.000190136,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
10/05/2017,10,313,0,-0.780295851,0.625410573,7.4,1.8,17.85,0,"Egret, Cattle",0,3.002044292,2.000163475,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,2
11/05/2017,11,314,0,-0.769414827,0.638749422,9.8,2.6,19.5,0,"Egret, Cattle",0,3.001759547,2.000140843,0,0,0,0,1,0,0,0,0,12,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,3
12/05/2017,12,315,0,-0.758305808,0.651898996,9.8,0,19.25,1,"Egret, Cattle",2,3.001514463,2.000121601,2,1,3,1,1,0,1,1,1,7,2,2,0,2,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/05/2017,13,316,0,-0.746972088,0.664855398,9.6,0,19.8,2,"Egret, Cattle",7,3.001303515,2.000105215,17,4,21,2,1,3,4,7,2,8,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,14,0,14,0,0
14/05/2017,14,317,0,-0.735417023,0.677614789,6.6,2.2,19.5,0,"Egret, Cattle",3,3.00112195,2.000091238,3,0,3,0,1,3,0,3,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/05/2017,15,318,0,-0.723644038,0.690173388,5.8,1,21.25,0,"Egret, Cattle",4,3.000965674,2.000079295,10,0,10,0,1,4,0,4,0,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,6,0,6,0,0
16/05/2017,16,319,0,-0.711656622,0.702527474,3.2,0,19.15,0,"Egret, Cattle",0,3.000831165,2.000069073,3,0,3,1,1,0,0,0,0,4,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,2,0,2,0,0
17/05/2017,17,320,0,-0.699458327,0.714673386,3.2,0,18.9,1,"Egret, Cattle",6,3.000715392,2.000060309,24,5,29,1,1,0,5,5,1,9,2,2,0,2,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,22,0,22,0,0
18/05/2017,18,321,0,-0.687052767,0.726607525,3.2,0,19.7,0,"Egret, Cattle",0,3.000615745,2.000052781,0,0,0,0,1,0,0,0,0,13,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/05/2017,19,322,0,-0.674443619,0.738326354,19.8,18.8,18.95,0,"Egret, Cattle",0,3.000529977,2.000046305,24,0,24,0,1,0,0,0,0,9,2,0,0,0,0,0,5,0,0,0,0,4,8,0,0,0,0,0,10,24,0,24,0,0
20/05/2017,20,323,0,-0.661634618,0.749826401,20.8,2,20.75,0,"Egret, Cattle",0,3.000456156,2.000040722,12,0,12,0,1,0,0,0,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,12,0,12,0,1
21/05/2017,21,324,0,-0.648629561,0.761104259,21,0.2,20.95,0,"Egret, Cattle",0,3.000392618,2.000035902,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/05/2017,22,325,0,-0.635432301,0.772156584,21.2,0.2,21.1,0,"Egret, Cattle",2.5,3.00033793,2.000031732,0,0,5,0,1,0,0,0,0,0,2,0,0,5,0,0,5,0,0,0,0,1,8,0,0,0,0,1,10,0,0,0,0,0
23/05/2017,23,326,0,-0.622046748,0.782980104,21.2,0,21.15,0,"Egret, Cattle",2,3.000290859,2.000028118,8,0,8,0,1,2,0,2,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,10,6,0,6,0,0
24/05/2017,24,327,0,-0.60847687,0.793571609,2.4,0,21.75,0,"Egret, Cattle",0,3.000250345,2.00002498,2,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,2,0,2,0,0,10,0,0,0,0,0
25/05/2017,25,328,0,-0.594726687,0.803927962,0.4,0,19.3,0,"Egret, Cattle",0,3.000215474,2.000022251,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0
26/05/2017,26,329,0,-0.580800273,0.814046094,0.2,0,19.9,0,"Egret, Cattle",0,3.00018546,2.000019873,6,0,6,0,1,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,6,0,6,0,0
27/05/2017,27,330,1,-0.566701756,0.823923006,0,0,19.05,0,"Egret, Cattle",0,3.000159627,2.000017797,6,0,6,0,1,0,0,0,0,8,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,6,0,6,0,1
28/05/2017,28,331,0,-0.552435313,0.833555772,0,0,19.55,0,"Egret, Cattle",0,3.000137392,2.000015981,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/05/2017,29,332,0,-0.538005172,0.842941537,0,0,19.95,0,"Egret, Cattle",0,3.000118255,2.00001439,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/05/2017,30,333,0,-0.523415607,0.852077521,0,0,19.05,0,"Egret, Cattle",0,3.000101783,2.000012994,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/05/2017,31,334,0,-0.508670944,0.860961016,0,0,16.8,0,"Egret, Cattle",0,3.000087605,2.000011767,2,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,2,0,2,0,0
01/06/2017,32,335,0,-0.49377555,0.869589389,0,0,16.05,0,"Egret, Cattle",4,3.000075403,2.000010685,5,0,5,0,1,4,0,4,0,5,2,0,0,0,0,3,5,0,0,0,0,2,8,0,0,0,0,0,10,1,0,1,0,0
02/06/2017,33,336,0,-0.47873384,0.877960085,0,0,17,0,"Egret, Cattle",0,3.0000649,2.000009731,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
03/06/2017,34,337,0,-0.463550271,0.886070622,0,0,17.1,0,"Egret, Cattle",0,3.00005586,2.000008888,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/06/2017,35,338,0,-0.448229342,0.893918597,0,0,17.8,0,"Egret, Cattle",0,3.000048079,2.000008142,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
05/06/2017,36,339,0,-0.432775593,0.901501684,0,0,17.05,0,"Egret, Cattle",0,3.000041382,2.000007481,0,0,0,0,1,0,0,0,0,16,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/06/2017,37,340,0,-0.417193603,0.908817637,0,0,16.7,0,"Egret, Cattle",4,3.000035618,2.000006894,4,0,4,0,1,4,0,4,0,1,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
07/06/2017,38,341,0,-0.401487989,0.915864288,0,0,14.95,0,"Egret, Cattle",0,3.000030656,2.000006372,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
08/06/2017,39,342,0,-0.385663406,0.922639549,0,0,15.6,0,"Egret, Cattle",0,3.000026386,2.000005908,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
09/06/2017,40,343,0,-0.369724543,0.929141411,0,0,17.05,1,"Egret, Cattle",3,3.000022711,2.000005494,0,3,3,1,1,0,3,3,1,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
10/06/2017,41,344,0,-0.353676122,0.935367949,0.2,0.2,19.05,0,"Egret, Cattle",1,3.000019547,2.000005125,0,0,2,0,1,0,0,0,0,7,2,0,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/06/2017,42,345,0,-0.3375229,0.941317318,22.8,22.6,18.2,1,"Egret, Cattle",1,3.000016825,2.000004795,0,1,1,1,1,0,1,1,1,17,2,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,2
12/06/2017,43,346,0,-0.321269662,0.946987753,39.6,16.8,18.15,0,"Egret, Cattle",0,3.000014481,2.000004501,3,0,3,3,1,0,0,0,0,4,2,0,0,0,0,0,5,3,0,3,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/06/2017,44,347,0,-0.304921225,0.952377576,43,3.4,16.6,0,"Egret, Cattle",0,3.000012464,2.000004238,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/06/2017,45,348,0,-0.288482433,0.957485188,62.2,19.2,18.05,0,"Egret, Cattle",0,3.000010728,2.000004003,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/06/2017,46,349,0,-0.271958158,0.962309077,87.8,25.8,18.85,0,"Egret, Cattle",0,3.000009234,2.000003793,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/06/2017,47,350,0,-0.255353295,0.966847814,65.2,0,19.45,0,"Egret, Cattle",0,3.000007947,2.000003605,1,0,1,1,1,0,0,0,0,3,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/06/2017,48,351,0,-0.238672766,0.971100052,49.4,1,20.85,0,"Egret, Cattle",0,3.00000684,2.000003438,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/06/2017,49,352,0,-0.221921513,0.975064532,46,0,18.75,0,"Egret, Cattle",0,3.000005888,2.000003289,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/06/2017,50,353,0,-0.2051045,0.97874008,26.8,0,19.05,0,"Egret, Cattle",0,3.000005067,2.000003157,0,0,0,0,1,0,0,0,0,20,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/06/2017,51,354,0,-0.18822671,0.982125606,1,0,18.4,0,"Egret, Cattle",0,3.000004362,2.00000304,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,13,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/06/2017,52,355,0,-0.171293144,0.985220107,1.2,0.2,17.8,0,"Egret, Cattle",0,3.000003754,2.000002936,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,9,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/06/2017,53,356,0,-0.154308821,0.988022666,0.2,0,18.2,1,"Egret, Cattle",4,3.000003231,2.000002846,11,1,12,1,1,3,1,4,1,5,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,8,0,8,0,0
23/06/2017,54,357,0,-0.137278772,0.990532452,0.2,0,17,0,"Egret, Cattle",3,3.000002781,2.000002767,3,0,3,0,1,3,0,3,0,6,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/06/2017,55,358,0,-0.120208045,0.992748722,0.2,0,17.45,0,"Egret, Cattle",0,3.000002394,2.000002699,1,0,1,1,1,0,0,0,0,3,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/06/2017,56,359,0,-0.103101697,0.99467082,0.2,0,17.6,0,"Egret, Cattle",0,3.00000206,2.000002642,0,0,0,0,1,0,0,0,0,14,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
26/06/2017,57,360,0,-0.085964799,0.996298175,0,0,18.65,0,"Egret, Cattle",0,3.000001773,2.000002594,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
27/06/2017,58,361,0,-0.068802427,0.997630305,0,0,17.25,0,"Egret, Cattle",0,3.000001526,2.000002556,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/06/2017,59,362,0,-0.051619667,0.998666816,0,0,18.65,0,"Egret, Cattle",0,3.000001314,2.000002527,9,0,9,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,9,0,9,0,0
29/06/2017,60,363,0,-0.034421612,0.999407401,0,0,19.15,0,"Egret, Cattle",5.5,3.000001131,2.000002506,11,0,11,0,1,0,0,0,0,14,2,11,0,11,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/06/2017,61,364,0,-0.017213356,0.999851839,5.6,5.6,19.3,0,"Egret, Cattle",1,3.000000973,2.000002493,1,0,1,0,1,1,0,1,0,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
01/07/2017,62,0,0,0,1,5.6,0,15.2,0,"Egret, Cattle",0,3.000000396,2.000002489,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/07/2017,63,1,0,0.017213356,0.999851839,5.6,0,14.6,0,"Egret, Cattle",0,3.00000046,2.000002493,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
03/07/2017,64,2,0,0.034421612,0.999407401,5.6,0,22.3,0,"Egret, Cattle",0,3.000000534,2.000002506,17,0,17,2,1,0,0,0,0,1,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,15,0,15,0,0
04/07/2017,65,3,0,0.051619667,0.998666816,5.8,0.2,13.9,0,"Egret, Cattle",0,3.000000621,2.000002527,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/07/2017,66,4,0,0.068802427,0.997630305,0.2,0,17.85,0,"Egret, Cattle",0,3.000000721,2.000002556,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/07/2017,67,5,0,0.085964799,0.996298175,0.8,0.6,17.9,0,"Egret, Cattle",0,3.000000838,2.000002594,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/07/2017,68,6,0,0.103101697,0.99467082,13.4,12.6,14.15,0,"Egret, Cattle",0,3.000000973,2.000002642,9,0,9,0,1,0,0,0,0,4,2,0,0,0,0,5,5,0,0,0,0,0,8,0,0,0,0,0,10,9,0,9,0,0
08/07/2017,69,7,0,0.120208045,0.992748722,17.4,4,15.3,0,"Egret, Cattle",0,3.000001131,2.000002699,20,0,20,0,1,0,0,0,0,9,2,0,0,0,0,2,5,0,0,0,0,2,8,0,0,0,0,0,10,20,0,20,0,0
09/07/2017,70,8,0,0.137278772,0.990532452,17.2,0,14.15,1,"Egret, Cattle",1,3.000001314,2.000002767,0,1,1,1,1,0,1,1,1,10,2,0,0,0,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
10/07/2017,71,9,0,0.154308821,0.988022666,17.2,0,16.65,0,"Egret, Cattle",0,3.000001526,2.000002846,5,0,5,0,1,0,0,0,0,7,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,5,0,5,0,1
11/07/2017,72,10,0,0.171293144,0.985220107,17.4,0.8,18.15,0,"Egret, Cattle",0,3.000001773,2.000002936,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
12/07/2017,73,11,0,0.18822671,0.982125606,4.8,0,16,0,"Egret, Cattle",0,3.00000206,2.00000304,8,0,8,0,1,0,0,0,0,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,8,0,8,0,0
13/07/2017,74,12,0,0.2051045,0.97874008,0.8,0,15.8,0,"Egret, Cattle",0,3.000002394,2.000003157,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/07/2017,75,13,0,0.221921513,0.975064532,0.8,0,16,0,"Egret, Cattle",0,3.000002781,2.000003289,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/07/2017,76,14,0,0.238672766,0.971100052,0.8,0,18,0,"Egret, Cattle",0,3.000003231,2.000003438,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/07/2017,77,15,0,0.255353295,0.966847814,2.6,2.6,19,0,"Egret, Cattle",0,3.000003754,2.000003605,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
17/07/2017,78,16,0,0.271958158,0.962309077,2.6,0,11.8,0,"Egret, Cattle",0,3.000004362,2.000003793,1,0,1,0,1,0,0,0,0,2,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,1,0,1,0,0
18/07/2017,79,17,0,0.288482433,0.957485188,2.6,0,20.25,0,"Egret, Cattle",1,3.000005067,2.000004003,9,0,9,1,1,1,0,1,0,5,2,0,0,0,0,2,5,1,0,1,0,1,8,0,0,0,0,0,10,7,0,7,0,0
19/07/2017,80,18,0,0.304921225,0.952377576,6.2,3.6,16.7,0,"Egret, Cattle",0,3.000005888,2.000004238,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/07/2017,81,19,0,0.321269662,0.946987753,6.2,0,15.05,0,"Egret, Cattle",1,3.00000684,2.000004501,1,0,1,0,1,1,0,1,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,6
21/07/2017,82,20,0,0.3375229,0.941317318,3.6,0,21.6,0,"Egret, Cattle",10,3.000007947,2.000004795,12,0,12,2,1,10,0,10,0,3,2,0,0,0,0,0,5,2,0,2,0,1,8,0,0,0,0,0,10,0,0,0,0,0
22/07/2017,83,21,0,0.353676122,0.935367949,3.6,0,14.65,1,"Egret, Cattle",1,3.000009234,2.000005125,1,1,2,1,1,0,1,1,1,1,2,0,0,0,0,1,5,0,0,0,0,0,8,1,0,1,0,0,10,0,0,0,0,0
23/07/2017,84,22,0,0.369724543,0.929141411,3.6,0,15.7,0,"Egret, Cattle",0,3.000010728,2.000005494,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/07/2017,85,23,0,0.385663406,0.922639549,0,0,15.6,0,"Egret, Cattle",0,3.000012464,2.000005908,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/07/2017,86,24,0,0.401487989,0.915864288,0,0,15.85,0,"Egret, Cattle",0,3.000014481,2.000006372,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/07/2017,87,25,0,0.417193603,0.908817637,0,0,16.75,0,"Egret, Cattle",2,3.000016825,2.000006894,3,0,3,0,1,2,0,2,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,1,0,1,0,0
27/07/2017,88,26,0,0.432775593,0.901501684,0,0,16.5,0,"Egret, Cattle",0,3.000019547,2.000007481,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/07/2017,89,27,0,0.448229342,0.893918597,0,0,18.05,0,"Egret, Cattle",0,3.000022711,2.000008142,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/07/2017,90,28,0,0.463550271,0.886070622,0,0,17.5,0,"Egret, Cattle",0,3.000026386,2.000008888,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,1,5,0,0,0,0,3,8,0,0,0,0,0,10,0,0,0,0,0
30/07/2017,91,29,0,0.47873384,0.877960085,0,0,15.95,0,"Egret, Cattle",0,3.000030656,2.000009731,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/07/2017,92,30,0,0.49377555,0.869589389,0.2,0.2,18.3,0,"Egret, Cattle",0,3.000035618,2.000010685,10,0,10,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,10,0,10,0,0
01/08/2017,93,31,0,0.508670944,0.860961016,0.2,0,16.5,0,"Egret, Cattle",0,3.000041382,2.000011767,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/08/2017,94,32,0,0.523415607,0.852077521,0.2,0,15.95,0,"Egret, Cattle",1,3.000048079,2.000012994,1,0,1,0,1,1,0,1,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/08/2017,95,33,0,0.538005172,0.842941537,0.2,0,16.75,0,"Egret, Cattle",0.5,3.00005586,2.00001439,1,0,1,0,1,0,0,0,0,2,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/08/2017,96,34,0,0.552435313,0.833555772,0.2,0,18.25,0,"Egret, Cattle",0,3.0000649,2.000015981,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/08/2017,97,35,0,0.566701756,0.823923006,0,0,16.05,0,"Egret, Cattle",0,3.000075403,2.000017797,0,0,0,0,1,0,0,0,0,10,2,0,0,0,0,2,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
06/08/2017,98,36,0,0.580800273,0.814046094,0,0,17.15,0,"Egret, Cattle",0,3.000087605,2.000019873,0,0,0,0,1,0,0,0,0,18,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
07/08/2017,99,37,0,0.594726687,0.803927962,1.6,1.6,19.85,0,"Egret, Cattle",0,3.000101783,2.000022251,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,1
08/08/2017,100,38,0,0.60847687,0.793571609,1.6,0,16.45,0,"Egret, Cattle",0,3.000118255,2.00002498,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
09/08/2017,101,39,0,0.622046748,0.782980104,1.6,0,16.6,0,"Egret, Cattle",0,3.000137392,2.000028118,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
10/08/2017,102,40,0,0.635432301,0.772156584,1.6,0,15.95,0,"Egret, Cattle",0,3.000159627,2.000031732,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/08/2017,103,41,0,0.648629561,0.761104259,1.6,0,17.45,0,"Egret, Cattle",4.5,3.00018546,2.000035902,6,0,6,0,1,4,0,4,0,6,2,1,0,1,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,1,0,1,0,0
12/08/2017,104,42,0,0.661634618,0.749826401,0.4,0.4,19.7,0,"Egret, Cattle",3,3.000215474,2.000040722,14,0,14,4,1,0,0,0,0,10,2,6,0,6,0,0,5,4,0,4,0,0,8,0,0,0,0,0,10,4,0,4,0,0
13/08/2017,105,43,0,0.674443619,0.738326354,0.4,0,19.35,0,"Egret, Cattle",2,3.000250345,2.000046305,2,0,2,0,1,2,0,2,0,8,2,0,0,0,0,4,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
