DATE,ZONE,MONTH,YEAR,RAIN1,TEMPERATURE1,SPECIES,COUNT,HARASS,Observed1,Season,Temperature,Rain,Observed,HuntingBehaviour,SeasonalBehaviour,Aircraftmovement,LocationRisk,PopulationPerZ,AllPopulation,Likelihood
11/08/2017,10,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
11/08/2017,11,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Low,Low
11/08/2017, 1A,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
11/08/2017, 1B,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
11/08/2017, 6A,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
11/08/2017, 6B,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
12/08/2017,3,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
12/08/2017,4,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
12/08/2017,7,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
12/08/2017,8,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
12/08/2017,9,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
12/08/2017,10,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
12/08/2017,11,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,High,High,Medium
12/08/2017, 1A,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,High,Medium
12/08/2017, 1B,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,High,Medium
12/08/2017, 6A,Aug,2017,0.4,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
12/08/2017, 6B,Aug,2017,0.4,19.7,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Medium,High,High,High,Medium
13/08/2017,3,Aug,2017,0,19.35,"Kestrel, Nankeen",0,2,2,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,Medium,Low,Medium
13/08/2017,4,Aug,2017,0,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
13/08/2017,7,Aug,2017,0,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
13/08/2017,8,Aug,2017,0,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
13/08/2017,9,Aug,2017,0,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
13/08/2017,10,Aug,2017,0,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
13/08/2017,11,Aug,2017,0,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Low,Low
13/08/2017, 1A,Aug,2017,0,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
13/08/2017, 1B,Aug,2017,0,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
13/08/2017, 6A,Aug,2017,0,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
13/08/2017, 6B,Aug,2017,0,19.35,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Medium,High,High,Low,Medium
14/08/2017,3,Aug,2017,0,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
14/08/2017,4,Aug,2017,0,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
14/08/2017,7,Aug,2017,0,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
14/08/2017,8,Aug,2017,0,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
14/08/2017,9,Aug,2017,0,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
14/08/2017,10,Aug,2017,0,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
14/08/2017,11,Aug,2017,0,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,High,Medium,Medium
14/08/2017, 1A,Aug,2017,0,19.7,"Kestrel, Nankeen",2,0,2,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
14/08/2017, 1B,Aug,2017,0,19.7,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
14/08/2017, 6A,Aug,2017,0,19.7,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
14/08/2017, 6B,Aug,2017,0,19.7,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Medium,High,High,Medium,Medium
15/08/2017,3,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
15/08/2017,4,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
15/08/2017,7,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
15/08/2017,8,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
15/08/2017,9,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
15/08/2017,10,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
15/08/2017,11,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Medium,Low
15/08/2017, 1A,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
15/08/2017, 1B,Aug,2017,0.2,19.35,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
15/08/2017, 6A,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
15/08/2017, 6B,Aug,2017,0.2,19.35,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
16/08/2017,3,Aug,2017,0,19.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
16/08/2017,4,Aug,2017,0,19.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
16/08/2017,7,Aug,2017,0,19.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
16/08/2017,8,Aug,2017,0,19.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
16/08/2017,9,Aug,2017,0,19.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
16/08/2017,10,Aug,2017,0,19.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
16/08/2017,11,Aug,2017,0,19.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Medium,Low
16/08/2017, 1A,Aug,2017,0,19.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
16/08/2017, 1B,Aug,2017,0,19.5,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
16/08/2017, 6A,Aug,2017,0,19.5,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,High,Medium,Medium
16/08/2017, 6B,Aug,2017,0,19.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
17/08/2017,3,Aug,2017,0,23.4,"Kestrel, Nankeen",0,0,0,Winter,Medium,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
17/08/2017,4,Aug,2017,0,23.4,"Kestrel, Nankeen",0,0,0,Winter,Medium,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
17/08/2017,7,Aug,2017,0,23.4,"Kestrel, Nankeen",0,0,0,Winter,Medium,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
17/08/2017,8,Aug,2017,0,23.4,"Kestrel, Nankeen",0,0,0,Winter,Medium,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
17/08/2017,9,Aug,2017,0,23.4,"Kestrel, Nankeen",1,0,1,Winter,Medium,Low,Medium,Perching,Migratory,Low,Medium,Medium,Medium,Medium
17/08/2017,10,Aug,2017,0,23.4,"Kestrel, Nankeen",0,0,0,Winter,Medium,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
17/08/2017,11,Aug,2017,0,23.4,"Kestrel, Nankeen",0,0,0,Winter,Medium,Low,Low,Perching,Migratory,Low,Low,Medium,Medium,Low
17/08/2017, 1A,Aug,2017,0,23.4,"Kestrel, Nankeen",2,0,2,Winter,Medium,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
17/08/2017, 1B,Aug,2017,0,23.4,"Kestrel, Nankeen",0,0,0,Winter,Medium,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
17/08/2017, 6A,Aug,2017,0,23.4,"Kestrel, Nankeen",1,0,1,Winter,Medium,Low,Medium,Perching,Migratory,Low,Medium,High,Medium,Medium
17/08/2017, 6B,Aug,2017,0,23.4,"Kestrel, Nankeen",1,0,1,Winter,Medium,Low,Medium,Perching,Migratory,Medium,High,High,Medium,Medium
18/08/2017,3,Aug,2017,0,19.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
18/08/2017,4,Aug,2017,0,19.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
18/08/2017,7,Aug,2017,0,19.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
18/08/2017,8,Aug,2017,0,19.75,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,Low,Medium,Medium
18/08/2017,9,Aug,2017,0,19.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
18/08/2017,10,Aug,2017,0,19.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
18/08/2017,11,Aug,2017,0,19.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Medium,Low
18/08/2017, 1A,Aug,2017,0,19.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
18/08/2017, 1B,Aug,2017,0,19.75,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
18/08/2017, 6A,Aug,2017,0,19.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
18/08/2017, 6B,Aug,2017,0,19.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
19/08/2017,3,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
19/08/2017,4,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
19/08/2017,7,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
19/08/2017,8,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
19/08/2017,9,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
19/08/2017,10,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
19/08/2017,11,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Low,Low
19/08/2017, 1A,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,Low,Low,Low
19/08/2017, 1B,Aug,2017,0,16.15,"Kestrel, Nankeen",0,1,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Low,Medium
19/08/2017, 6A,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
19/08/2017, 6B,Aug,2017,0,16.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
20/08/2017,3,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Low,Low
20/08/2017,4,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
20/08/2017,7,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
20/08/2017,8,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
20/08/2017,9,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
20/08/2017,10,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
20/08/2017,11,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Low,Low
20/08/2017, 1A,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
20/08/2017, 1B,Aug,2017,0,15.55,"Kestrel, Nankeen",0,2,2,Winter,Low,Low,Medium,Perching,Migratory,High,High,Low,Low,Medium
20/08/2017, 6A,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
20/08/2017, 6B,Aug,2017,0,15.55,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
21/08/2017,3,Aug,2017,0,15.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
21/08/2017,4,Aug,2017,0,15.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
21/08/2017,7,Aug,2017,0,15.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
21/08/2017,8,Aug,2017,0,15.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
21/08/2017,9,Aug,2017,0,15.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
21/08/2017,10,Aug,2017,0,15.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
21/08/2017,11,Aug,2017,0,15.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,High,High,Medium
21/08/2017, 1A,Aug,2017,0,15.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,High,Medium
21/08/2017, 1B,Aug,2017,0,15.3,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,High,Medium
21/08/2017, 6A,Aug,2017,0,15.3,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,High,High,Medium
21/08/2017, 6B,Aug,2017,0,15.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,High,Medium
22/08/2017,3,Aug,2017,0.8,18.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
22/08/2017,4,Aug,2017,0.8,18.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
22/08/2017,7,Aug,2017,0.8,18.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
22/08/2017,8,Aug,2017,0.8,18.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
22/08/2017,9,Aug,2017,0.8,18.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
22/08/2017,10,Aug,2017,0.8,18.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
22/08/2017,11,Aug,2017,0.8,18.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,High,High,Medium
22/08/2017, 1A,Aug,2017,0.8,18.75,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,High,Medium
22/08/2017, 1B,Aug,2017,0.8,18.75,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,High,Medium
22/08/2017, 6A,Aug,2017,0.8,18.75,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,Medium,High,Medium
22/08/2017, 6B,Aug,2017,0.8,18.75,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Medium,High,High,High,Medium
23/08/2017,3,Aug,2017,0,20.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
23/08/2017,4,Aug,2017,0,20.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
23/08/2017,7,Aug,2017,0,20.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
23/08/2017,8,Aug,2017,0,20.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
23/08/2017,9,Aug,2017,0,20.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
23/08/2017,10,Aug,2017,0,20.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
23/08/2017,11,Aug,2017,0,20.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,High,Low
23/08/2017, 1A,Aug,2017,0,20.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,High,Medium
23/08/2017, 1B,Aug,2017,0,20.25,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,High,Medium
23/08/2017, 6A,Aug,2017,0,20.25,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,High,High,Medium
23/08/2017, 6B,Aug,2017,0,20.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,High,Medium
24/08/2017,3,Aug,2017,0,20,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
24/08/2017,4,Aug,2017,0,20,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
24/08/2017,7,Aug,2017,0,20,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
24/08/2017,8,Aug,2017,0,20,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
24/08/2017,9,Aug,2017,0,20,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
24/08/2017,10,Aug,2017,0,20,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,Medium,Medium,Medium
24/08/2017,11,Aug,2017,0,20,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,High,Medium,Medium
24/08/2017, 1A,Aug,2017,0,20,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
24/08/2017, 1B,Aug,2017,0,20,"Kestrel, Nankeen",1,1,2,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
24/08/2017, 6A,Aug,2017,0,20,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
24/08/2017, 6B,Aug,2017,0,20,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Medium,High,High,Medium,Medium
25/08/2017,3,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
25/08/2017,4,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
25/08/2017,7,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
25/08/2017,8,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
25/08/2017,9,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
25/08/2017,10,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
25/08/2017,11,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Medium,Low
25/08/2017, 1A,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
25/08/2017, 1B,Aug,2017,3.4,17.3,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
25/08/2017, 6A,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
25/08/2017, 6B,Aug,2017,3.4,17.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
26/08/2017,3,Aug,2017,0,18.2,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
26/08/2017,4,Aug,2017,0,18.2,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
26/08/2017,7,Aug,2017,0,18.2,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
26/08/2017,8,Aug,2017,0,18.2,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
26/08/2017,9,Aug,2017,0,18.2,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
26/08/2017,10,Aug,2017,0,18.2,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
26/08/2017,11,Aug,2017,0,18.2,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Low,Low
26/08/2017, 1A,Aug,2017,0,18.2,"Kestrel, Nankeen",2,2,4,Winter,Low,Low,High,Perching,Migratory,High,High,High,Low,High
26/08/2017, 1B,Aug,2017,0,18.2,"Kestrel, Nankeen",0,7,7,Winter,Low,Low,High,Perching,Migratory,High,High,High,Low,High
26/08/2017, 6A,Aug,2017,0,18.2,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
26/08/2017, 6B,Aug,2017,0,18.2,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
27/08/2017,3,Aug,2017,0,17.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
27/08/2017,4,Aug,2017,0,17.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
